Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-07-20,29.51715279,29.71829806,29.21096059,29.27130554,235600800
2015-07-21,29.22213554,29.70712201,29.12603379,29.69147905,307025600
2015-07-22,27.98620033,28.04877901,27.26430670,27.26430670,461802400
2015-07-23,27.97279358,28.40413974,27.95044259,28.20522820,203998000
2015-07-24,27.82528877,28.10242370,27.69119134,28.00855567,168649200
2015-07-27,27.43864250,27.62638030,27.29337126,27.51016126,177822000
2015-07-28,27.57497215,27.69342662,27.38947152,27.57497215,134472400
2015-07-29,27.48780823,27.60179181,27.32689063,27.52356845,148046800
2015-07-30,27.34923553,27.39393410,27.20172720,27.33806004,134513200
2015-07-31,27.11009789,27.40958206,27.02293448,27.40064201,171540000
2015-08-03,26.47089958,27.39393859,26.26528171,27.15479764,279904000
2015-08-04,25.62161827,26.30551647,25.31095852,26.24293777,496554400
2015-08-05,25.79146385,26.24739634,25.05392565,25.24389710,397250400
2015-08-06,25.84760094,26.15517746,25.62084913,26.03618851,211612000
2015-08-07,25.93515778,26.09904933,25.70616042,25.72412147,154681600
2015-08-10,26.87809372,26.93871012,26.16191277,26.16191277,219806400
2015-08-11,25.47940826,26.53235116,25.44348788,26.44928260,388331200
2015-08-12,25.87228966,25.91270115,24.61280021,25.26387346,404870000
2015-08-13,25.85209274,26.13272770,25.71514275,26.05190470,194143200
2015-08-14,26.03393555,26.11251297,25.59614583,25.66574273,171718000
2015-08-17,26.30335236,26.41336077,25.93066834,26.05190283,163538800
2015-08-18,26.15517235,26.36621034,26.04516395,26.13945686,138242800
2015-08-19,25.82065201,26.15965768,25.74656400,26.06536478,193146000
2015-08-20,25.29081917,25.67248197,25.06182012,25.61186558,274006400
2015-08-21,23.74395943,25.12243800,23.71926342,24.79241106,513102000
2015-08-24,23.15125847,24.42646359,20.65472966,21.29906804,648825200
2015-08-25,23.29044914,24.94507299,23.23656773,24.94507299,414406400
2015-08-26,24.62627602,24.67117692,23.58455933,24.04255401,387098400
2015-08-27,25.35143661,25.42327909,24.70036324,25.19652730,338464400
2015-08-28,25.43450737,25.43899678,25.04161843,25.18305783,212657600
2015-08-31,25.31550980,25.71288800,25.14488332,25.15161829,224917200
2015-09-01,24.18399811,25.11795035,24.10317510,24.72955253,307383600
2015-09-02,25.22122765,25.22122765,24.50055718,24.74751735,247555200
2015-09-03,24.77894592,25.32000925,24.70485788,25.25490174,212935600
2015-09-04,24.53198242,24.79690187,24.36135762,24.46463107,199985200
2015-09-08,25.21448517,25.27061215,24.76771487,25.08876128,219374400
2015-09-09,24.72954750,25.59839205,24.64423340,25.54002122,340043200
2015-09-10,25.27286148,25.43226193,24.67342563,24.75649248,251571200
2015-09-11,25.64105606,25.64105606,25.09101220,25.09774716,199662000
2015-09-14,25.88800621,26.24272911,25.78697834,26.17313221,233453600
2015-09-15,26.10577965,26.16190663,25.68819480,26.02720222,173364800
2015-09-16,26.13497162,26.16415704,25.91719863,26.09904952,148694000
2015-09-17,25.57594490,26.15293026,25.53104400,25.96658996,256450400
2015-09-18,25.47042084,25.66125392,25.11569965,25.19203152,297141200
2015-09-21,25.86555862,25.90148072,25.51757236,25.51981620,200888000
2015-09-22,25.45920372,25.63431966,25.26163561,25.45471260,201384800
2015-09-23,25.66574669,25.75555020,25.43674935,25.51083567,143026800
2015-09-24,25.81841278,25.93066675,25.22795752,25.42552389,200878000
2015-09-25,25.75330544,26.19783191,25.59839441,26.14170492,224607600
2015-09-28,25.24366760,25.72186879,25.24366760,25.56022284,208436000
2015-09-29,24.48483276,25.48389402,24.21542395,25.33122857,293461600
2015-09-30,24.76322365,25.04161298,24.41074629,24.73403652,265892000
2015-10-01,24.60157585,24.61055637,24.09194196,24.48707634,255716400
2015-10-02,24.78119469,24.92263584,24.14583829,24.24911177,232079200
2015-10-05,24.87098694,25.00344750,24.48707860,24.66892947,208258800
2015-10-06,24.98997879,25.08651728,24.64423635,24.83731332,192787200
2015-10-07,24.87098694,25.09324930,24.56341219,25.08651433,187062400
2015-10-08,24.58362198,24.73853302,24.29400650,24.73853302,247918400
2015-10-09,25.17182922,25.20774960,24.58137228,24.69587180,211064400
2015-10-12,25.05508804,25.31327254,25.01916766,25.30878313,121868800
2015-10-13,25.09773827,25.24591259,24.84853436,24.87996533,132197200
2015-10-14,24.74302101,25.03712588,24.59709050,24.98549001,177849600
2015-10-15,25.11345863,25.16734006,24.80588213,24.90466618,150694000
2015-10-16,24.92935944,25.14488683,24.81485992,25.09549482,156930400
2015-10-19,25.08426857,25.08875797,24.72056515,24.87547615,119036800
2015-10-20,25.54226875,25.63207228,24.87997098,24.99671437,195871200
2015-10-21,25.54002380,25.94862819,25.52655216,25.59390523,167180800
2015-10-22,25.93066406,25.93066406,25.61635264,25.66799021,166616400
2015-10-23,26.73439789,26.76807441,26.11700124,26.20006806,237467600
2015-10-26,25.88126755,26.52111465,25.80044458,26.50989028,265335200
2015-10-27,25.71737862,26.16414882,25.59165304,25.90820997,279537600
2015-10-28,26.77705574,26.78379242,26.05638561,26.25170809,342205600
2015-10-29,27.05993843,27.09586052,26.55255007,26.64908854,204909200
2015-10-30,26.82869911,27.21485305,26.81747303,27.16321547,197461200
2015-11-02,27.20586967,27.24628117,26.85339231,27.12055728,128813200
2015-11-03,27.51793480,27.72448167,27.09810439,27.11831099,182076000
2015-11-04,27.38996506,27.79856939,27.30465267,27.64365838,179544400
2015-11-05,27.26369858,27.66277949,27.09685208,27.47338472,158210800
2015-11-06,27.29526901,27.46437072,27.19606385,27.30654315,132169200
2015-11-09,27.18478966,27.46437066,27.06754657,27.27272241,135485600
2015-11-10,26.32800865,26.62111898,26.16792590,26.35732072,236511600
2015-11-11,26.17919350,26.47455720,25.97627115,26.23781589,180872000
2015-11-12,26.09126282,26.33927828,26.07548006,26.21301624,130102400
2015-11-13,25.32918549,26.05745108,25.31340273,25.97402693,183249600
2015-11-16,25.74404144,25.75756903,25.02705021,25.11272778,152426800
2015-11-17,25.63356209,25.94019996,25.55013797,25.91088790,110467600
2015-11-18,26.44525146,26.49034456,26.04166187,26.10028427,186698800
2015-11-19,26.78120232,26.99990748,26.32575578,26.52416784,173183200
2015-11-20,26.89844513,27.03823477,26.79698307,26.87589686,137148400
2015-11-23,26.54896927,26.99539855,26.45652617,26.89168132,129930000
2015-11-24,26.80375099,26.90972168,26.40692684,26.45427511,171212800
2015-11-25,26.61210060,26.88266438,26.58729888,26.87815404,85553200
2015-11-27,26.56249619,26.69777893,26.51514791,26.67072204,52185600
2015-11-30,26.67297173,26.92324234,26.54896314,26.60307520,156721200
2015-12-01,26.45652771,26.78796737,26.34830357,26.77443978,139409600
2015-12-02,26.21752739,26.63013595,26.17243429,26.45652391,133546400
2015-12-03,25.97402382,26.33252036,25.75306520,26.27840829,166278000
2015-12-04,26.83756256,26.88716599,25.95372490,25.99430937,231108000
2015-12-07,26.66846848,27.02470985,26.56249779,26.82629778,128336800
2015-12-08,26.65719032,26.74061272,26.34829729,26.49710588,137238000
2015-12-09,26.06871986,26.53544051,25.94696643,26.52416637,185445600
2015-12-10,26.19271660,26.36632858,26.04390805,26.16340627,116850800
2015-12-11,25.51857758,26.01686378,25.44417240,25.97177068,187544800
2015-12-14,25.36074829,25.40584139,24.75423626,25.29310692,257274800
2015-12-15,24.91206169,25.43289609,24.88049618,25.23899267,213292400
2015-12-16,25.10371399,25.25026916,24.53102433,25.04283812,224954000
2015-12-17,24.57160568,25.30888835,24.57160568,25.25702974,179091200
2015-12-18,23.90646935,24.69335540,23.85686591,24.55582094,385813200
2015-12-21,24.19957733,24.20859629,23.80275159,24.18830320,190362400
2015-12-22,24.17703056,24.28750984,24.00116338,24.21535986,131157600
2015-12-23,24.48818207,24.54229413,24.17027003,24.18605279,130629600
2015-12-24,24.35741234,24.57611751,24.33937441,24.57611751,54281600
2015-12-28,24.08459473,24.28075335,23.94029473,24.25820507,106816800
2015-12-29,24.51749229,24.67306641,24.09361130,24.11615785,123724800
2015-12-30,24.19732475,24.50847125,24.16575924,24.48141608,100855200
2015-12-31,23.73285866,24.13193788,23.63365178,24.12742926,163649200
2016-01-04,23.75315475,23.75766510,22.99783408,23.13537028,270597600
2016-01-05,23.15791512,23.86588746,23.09027546,23.84334091,223164000
2016-01-06,22.70472336,23.08125782,22.51758543,22.67315784,273829600
2016-01-07,21.74647522,22.57620086,21.74196660,22.24927164,324377600
2016-01-08,21.86146545,22.34622396,21.81637236,22.21996192,283192000
2016-01-11,22.21545029,22.33494853,21.94714175,22.31465715,198957600
2016-01-12,22.53787994,22.70247306,22.28535406,22.67090754,196616800
2016-01-13,21.95842171,22.81520444,21.93813033,22.61904582,249758400
2016-01-14,22.43866539,22.65511706,21.58639318,22.08693444,252680400
2016-01-15,21.89980125,22.03057367,21.50072192,21.69011504,319335600
2016-01-19,21.79382896,22.24251168,21.53228416,22.18839962,212350800
2016-01-20,21.82313538,22.13879218,21.06330455,21.44209238,289337600
2016-01-21,21.71265984,22.06889946,21.40602194,21.88401499,208646000
2016-01-22,22.86706352,22.87608249,22.17938417,22.23800486,263202000
2016-01-25,22.42063141,22.89186066,22.36877280,22.88960549,207178000
2016-01-26,22.54464149,22.74530874,22.11174149,22.53111391,300308000
2016-01-27,21.06330872,21.78706383,21.04527079,21.65403798,533478800
2016-01-28,21.21437454,21.31132627,20.83107798,21.14673488,222715200
2016-01-29,21.94715118,21.94715118,21.27299937,21.37220628,257666000
2016-02-01,21.74196815,21.80509918,21.50973544,21.75098712,163774000
2016-02-02,21.30230141,21.65403232,21.25720660,21.51424099,149428800
2016-02-03,21.72393417,21.83441348,21.21212039,21.41955142,183857200
2016-02-04,21.89848709,22.06397332,21.57885168,21.73073519,185886800
2016-02-05,21.31361771,21.97102598,21.23881053,21.88034868,185672400
2016-02-08,21.53804016,21.69445670,21.09145597,21.11185745,216085600
2016-02-09,21.53351021,21.74886902,21.29321682,21.37482622,177324800
2016-02-10,21.37029076,21.84181134,21.33175347,21.74433354,169374400
2016-02-11,21.24107361,21.47230079,20.98944495,21.26147682,200298800
2016-02-12,21.30681992,21.42243353,21.08466231,21.35215944,161405600
2016-02-16,21.90755463,21.95515983,21.44736931,21.54031230,196231600
2016-02-17,22.24306107,22.26346255,21.79647672,21.91435602,179452800
2016-02-18,21.82140732,22.41760761,21.78286830,22.40627230,156084000
2016-02-19,21.77153397,21.93475274,21.71712829,21.76246606,141496800
2016-02-22,21.96195602,21.96649084,21.74433156,21.83274144,137123200
2016-02-23,21.46550751,21.87582027,21.43377070,21.85315137,127770400
2016-02-24,21.78513908,21.84861268,21.15493449,21.30455231,145022800
2016-02-25,21.93475533,21.93475533,21.59244934,21.77380394,110330800
2016-02-26,21.96875572,22.22038263,21.89394683,22.03449498,115964400
2016-02-29,21.91889191,22.26799846,21.90982400,21.95742921,140865200
2016-03-01,22.78938293,22.84378862,22.08436955,22.13650955,201628400
2016-03-02,22.83926392,22.87100072,22.58763516,22.78485821,132678400
2016-03-03,23.00927925,23.05688445,22.77125153,22.80072265,147822800
2016-03-04,23.35158157,23.51933344,22.97980622,23.20649859,184220400
2016-03-07,23.09315300,23.31077747,22.88686211,23.21103227,143315600
2016-03-08,22.90273094,23.06821714,22.75991536,22.84605785,126247600
2016-03-09,22.92313194,23.02741022,22.73044205,22.96620231,108806800
2016-03-10,22.93447113,23.17703194,22.70324563,22.98887856,134054400
2016-03-11,23.18156242,23.18609551,23.00927574,23.17702761,109632800
2016-03-14,23.24050713,23.32891876,23.07275521,23.10222633,100304400
2016-03-15,23.70749092,23.84350601,23.54200471,23.56694101,160270800
2016-03-16,24.02259064,24.09966521,23.70975406,23.71428888,153214000
2016-03-17,23.98405266,24.13593613,23.79363017,23.92057734,137682800
2016-03-18,24.01126099,24.14274301,23.84577649,24.10647139,176820800
2016-03-21,24.00898743,24.40343163,23.83443335,24.01352051,142010800
2016-03-22,24.19260979,24.32182437,23.85030383,23.85937173,129777600
2016-03-23,24.05886269,24.27195409,24.00672441,24.13820641,102814000
2016-03-24,23.95457840,24.08606037,23.77775866,23.90924062,104532000
2016-03-28,23.84577179,24.07246417,23.81630067,24.02939206,77645600
2016-03-29,24.41023636,24.43517266,23.77549698,23.77776439,124760400
2016-03-30,24.83641815,25.03137375,24.61879366,24.63012897,182404400
2016-03-31,24.70719910,24.91348997,24.68226280,24.87268528,103553600
2016-04-01,24.93389702,24.93616443,24.52811741,24.65959942,103496000
2016-04-04,25.19005775,25.43261853,24.99736785,25.03137205,149424800
2016-04-05,24.89309502,25.10165337,24.80468511,24.82508833,106314800
2016-04-06,25.15378571,25.15832052,24.75480664,24.98830124,105616400
2016-04-07,24.60519409,25.03137519,24.50998370,24.92482949,127207600
2016-04-08,24.63239861,24.88402559,24.52131808,24.68907171,94326800
2016-04-11,24.71400261,25.07444439,24.67093223,24.70266903,117630000
2016-04-12,25.03590965,25.04951064,24.63239745,24.78654662,108929200
2016-04-13,25.39861488,25.46662156,25.11751681,25.11751681,133029200
2016-04-14,25.41221428,25.47795527,25.23766192,25.30340291,101895600
2016-04-15,24.90215492,25.45755223,24.87495295,25.41448013,187756000
2016-04-18,24.36490059,24.69813697,24.24248648,24.68453598,243286000
2016-04-19,24.23568726,24.48278116,24.08153634,24.45557745,129539600
2016-04-20,24.28555679,24.50318130,24.04299599,24.17447800,122444000
2016-04-21,24.02259064,24.24021510,23.92057803,24.24021510,126210000
2016-04-22,23.95684814,24.13820272,23.71655480,23.80496468,134732400
2016-04-25,23.82083511,23.95004970,23.69162053,23.80269931,112126400
2016-04-26,23.65535355,23.87071238,23.55561006,23.55561006,224064800
2016-04-27,22.17504692,22.37680299,21.68992540,21.76246689,458408400
2016-04-28,21.49724388,22.18865477,21.36576185,22.12744857,328970800
2016-04-29,21.25014305,21.47230234,20.97131239,21.30681615,274126000
2016-05-02,21.22747040,21.32721558,20.94637238,21.30227928,192640400
2016-05-03,21.57658195,21.70352914,21.23654337,21.35442265,227325200
2016-05-04,21.35215759,21.73980139,21.26828078,21.58111567,164102000
2016-05-05,21.26549339,21.45479411,21.13777327,21.43882909,143562000
2016-05-06,21.14689064,21.31338266,20.94846686,21.29513817,174799600
2016-05-09,21.16285706,21.38636723,21.11724149,21.21075209,131745600
2016-05-10,21.30654335,21.34075459,21.00776878,21.28601765,134747200
2016-05-11,21.09899330,21.34074966,21.08758898,21.32022397,114876400
2016-05-12,20.60407829,21.16057601,20.40565624,21.14689221,305258800
2016-05-13,20.64512634,20.90741012,20.52652938,20.52652938,177571200
2016-05-16,21.41145325,21.52777075,20.90285237,21.07162559,245039200
2016-05-17,21.32250404,21.59847164,21.21303018,21.56426215,187667600
2016-05-18,21.56654358,21.71479111,21.41373536,21.47531594,168249600
2016-05-19,21.48443604,21.58478853,21.34075094,21.58478853,121768400
2016-05-20,21.71707153,21.76496657,21.55741968,21.58478902,128104000
2016-05-23,21.99304199,22.16637766,21.81970632,21.86532189,152074400
2016-05-24,22.32831001,22.37164263,22.08655185,22.17322056,140560800
2016-05-25,22.72058868,22.74795628,22.37619864,22.50391871,152675200
2016-05-26,22.90077019,22.97375335,22.49708072,22.73427643,225324800
2016-05-27,22.88707542,22.91444475,22.63619602,22.67953035,145364800
2016-05-31,22.77533150,22.89849092,22.53813577,22.71603213,169228800
2016-06-01,22.45602417,22.70234295,22.42637536,22.58374425,116693200
2016-06-02,22.28725433,22.31462193,22.03865430,22.25988500,160766400
2016-06-03,22.33286476,22.41268981,22.22567038,22.30321595,114019600
2016-06-06,22.49480057,23.23831775,22.24848347,22.34883424,93170000
2016-06-07,22.58602715,22.77760902,22.57006213,22.63620339,89638000
2016-06-08,22.56549644,22.70690030,22.50619710,22.58374092,83392400
2016-06-09,22.72743416,22.80497800,22.45602722,22.46515033,106405600
2016-06-10,22.54041672,22.65901371,22.46059165,22.47199424,126851600
2016-06-13,22.20058632,22.60655701,22.14584938,22.50848572,152082000
2016-06-14,22.22794914,22.46058410,22.06601785,22.19601913,127727600
2016-06-15,22.15497589,22.44462912,22.12988776,22.31006535,117780800
2016-06-16,22.24848366,22.29409748,21.91093543,21.99760240,125307200
2016-06-17,21.74216652,22.04322235,21.73532462,22.03638045,244032800
2016-06-20,21.68970299,22.02496997,21.67373798,21.89496867,137647600
2016-06-21,21.87444115,21.97479189,21.59391112,21.65321047,142185600
2016-06-22,21.79233170,22.09794806,21.74671614,21.95198178,116876400
2016-06-23,21.91777420,21.96110855,21.72391286,21.88128349,128960800
2016-06-24,21.30198669,21.58935873,21.13093220,21.19023158,301245600
2016-06-27,20.99180603,21.22215988,20.86864660,21.21075556,181958400
2016-06-28,21.34531593,21.36128269,21.01461133,21.18794701,161779600
2016-06-29,21.53005600,21.56426724,21.35443911,21.43198470,146124000
2016-06-30,21.80374336,21.84251529,21.50724998,21.53918001,143345600
2016-07-01,21.86988258,22.00216512,21.74216248,21.77865319,104106000
2016-07-05,21.66461182,21.75812240,21.54373364,21.75584119,110820800
2016-07-06,21.78776932,21.81741986,21.52320608,21.57566179,123796400
2016-07-07,21.88128281,22.00900289,21.80829965,21.82654414,100558400
2016-07-08,22.05005836,22.09795340,21.90637326,22.00672402,115648400
2016-07-11,22.11847878,22.27128698,22.06146063,22.06602132,95179600
2016-07-12,22.21883011,22.28269015,22.15040938,22.16181196,96670000
2016-07-13,22.09339905,22.27585613,22.08655541,22.21655849,103568800
2016-07-14,22.53129387,22.57690770,22.19602685,22.21199186,155676000
2016-07-15,22.52901077,22.64760950,22.46515072,22.56094080,120548000
2016-07-18,22.76848984,22.83691058,22.48795975,22.51076667,145975600
2016-07-19,22.77761078,22.80725959,22.65673084,22.70690709,95119600
2016-07-20,22.79813766,22.91217397,22.74796141,22.80726078,105104000
2016-07-21,22.67726135,23.03533531,22.60883887,22.76849075,130808000
2016-07-22,22.50164032,22.64760662,22.42181353,22.63848351,113254800
2016-07-25,22.20058632,22.54269522,22.10479624,22.40813322,161531600
2016-07-26,22.04778290,22.34427804,21.99076473,22.08199414,224959200
2016-07-27,23.48007011,23.79937206,23.43445630,23.78112583,369379200
2016-07-28,23.79709053,23.82217865,23.45042100,23.45270221,159479200
